protein_id,genes,time,fraction,intensity
P63323,Rps12,10min,6,74171230.55555555
P63325,Rps10,10min,6,24525743.33333333
P63328,Ppp3ca,10min,6,38018777.77777777
P67778,Phb1,10min,6,13955089.999999998
P67871,Csnk2b,10min,6,37943950.0
P67984,Rpl22,10min,6,26254470.0
P68040,Rack1,10min,6,81112923.88888888
P68134,Acta1,10min,6,992785005.5555553
P68181,Prkacb,10min,6,105383366.66666666
P68368,Tuba4a,10min,6,1216740777.7777777
P68372,Tubb4b,10min,6,333069488.88888884
P68373,Tuba1c,10min,6,672867315.5555555
P68404,Prkcb,10min,6,3097174.444444444
P68433,H3c1,10min,6,423066944.4444444
P68510,Ywhah,10min,6,11221968.888888888
P69566,Ranbp9,10min,6,40080533.33333333
P70122,Sbds,10min,6,635420.0
P70168,Kpnb1,10min,6,199744311.11111107
P70188,Kifap3,10min,6,11624315.555555554
P70191,Traf5,10min,6,6904948.888888888
P70195,Psmb7,10min,6,3587278.333333333
P70206,Plxna1,10min,6,20602460.0
P70218,Map4k1,10min,6,15142069.999999998
P70227,Itpr3,10min,6,6806897.777777776
P70248,Myo1f,10min,6,26323992.22222222
P70261,Pald1,10min,6,3063611.388888888
P70268,Pkn1,10min,6,8952336.666666666
P70280,Vamp7,10min,6,45855033.33333333
P70288,Hdac2,10min,6,3464186.8333333326
P70295,Aup1,10min,6,64694899.999999985
P70297,Stam,10min,6,866097.7777777776
P70302,Stim1,10min,6,24744135.555555552
P70303,Ctps2,10min,6,13973012.22222222
P70318,Tial1,10min,6,383255.5555555555
P70335,Rock1,10min,6,22842084.44444444
P70336,Rock2,10min,6,14866529.999999998
P70347,Tank,10min,6,4466264.444444444
P70387,Hfe,10min,6,24765310.0
P70388,Rad50,10min,6,22696339.999999996
P70398,Usp9x,10min,6,101180799.99999997
P70404,Idh3g,10min,6,48647438.88888888
P70406,Ucp2,10min,6,7548478.888888888
P70419,Galnt3,10min,6,9377242.22222222
P70426,Rit1,10min,6,4493836.666666666
P70429,Evl,10min,6,1994431.3888888885
P70441,Nherf1,10min,6,1408589.9999999998
P70444,Bid,10min,6,554181.111111111
P70452,Stx4,10min,6,49108899.99999999
P70460,Vasp,10min,6,13349322.22222222
P70670,Naca,10min,6,525630.0
P70671,Irf3,10min,6,12354583.333333332
P70699,Gaa,10min,6,44536545.55555555
P70700,Polr1b,10min,6,132727.77777777775
P70704,Atp8a1,10min,6,14409192.22222222
P80313,Cct7,10min,6,97181433.33333331
P80314,Cct2,10min,6,77791111.1111111
P80315,Cct4,10min,6,113726111.1111111
P80316,Cct5,10min,6,88666144.44444443
P80317,Cct6a,10min,6,66513176.111111104
P80318,Cct3,10min,6,54437844.44444443
P83093,Stim2,10min,6,1984794.6666666665
P83870,Phf5a,10min,6,92573522.22222221
P83882,Rpl36a,10min,6,26254208.888888888
P83887,Tubg1,10min,6,18046024.444444444
P84078,Arf1,10min,6,63174506.66666666
P84084,Arf5,10min,6,219272254.99999997
P84089,Erh,10min,6,1199168.6666666665
P84091,Ap2m1,10min,6,24385564.44444444
P84096,Rhog,10min,6,683360350.0
P84099,Rpl19,10min,6,21933938.888888888
P85094,Isoc2a,10min,6,232805.55555555553
P97287,Mcl1,10min,6,12952003.333333332
P97300,Nptn,10min,6,6918566.666666666
P97310,Mcm2,10min,6,21767360.0
P97311,Mcm6,10min,6,18042616.666666664
P97313,Prkdc,10min,6,2901151.111111111
P97333,Nrp1,10min,6,23163973.33333333
P97346,Nxn,10min,6,338617.77777777775
P97351,Rps3a,10min,6,125639173.33333331
P97363,Sptlc2,10min,6,86113877.77777776
P97366,Evi5,10min,6,4057555.555555555
P97369,Ncf4,10min,6,39411511.111111104
P97370,Atp1b3,10min,6,82342494.44444443
P97371,Psme1,10min,6,8719466.555555554
P97372,Psme2,10min,6,21128632.22222222
P97377,Cdk2,10min,6,13924432.22222222
P97386,Lig3,10min,6,1130692.111111111
P97390,Vps45,10min,6,1037638.8888888888
P97412,Lyst,10min,6,7715335.555555554
P97429,Anxa4,10min,6,2450800.0
P97449,Anpep,10min,6,180887922.2222222
P97450,Atp5pf,10min,6,142465406.1111111
P97452,Bop1,10min,6,240731.11111111107
P97461,Rps5,10min,6,116926383.33333333
P97465,Dok1,10min,6,5273788.888888888
P97470,Ppp4c,10min,6,1585523.333333333
P97478,Coq7,10min,6,5545605.555555554
P97480,Eya3,10min,6,6791138.888888889
P97484,Pirb,10min,6,58480499.99999999
P97492,Rgs14,10min,6,699402.2222222221
P97496,Smarcc1,10min,6,15140656.666666664
P97499,Tep1,10min,6,5280413.333333333
P97742,Cpt1a,10min,6,104443811.11111109
P97760,Polr2c,10min,6,7193741.111111111
P97797,Sirpa,10min,6,87928654.44444443
P97801,Smn1,10min,6,4919186.666666666
P97807,Fh,10min,6,820902.111111111
P97808,Fxyd5,10min,6,12327995.888888886
P97872,Fmo5,10min,6,20925327.777777776
P98086,C1qa,10min,6,249184.4444444444
P98192,Gnpat,10min,6,36088266.666666664
P98195,Atp9b,10min,6,9598592.22222222
P98197,Atp11a,10min,6,17181731.11111111
P99024,Tubb5,10min,6,1843133666.6666665
P99026,Psmb4,10min,6,10962122.22222222
P99027,Rplp2,10min,6,125331262.37037042
P99028,Uqcrh,10min,6,32561029.44444444
P99029,Prdx5,10min,6,86347364.44444443
Q00422,Gabpa,10min,6,1087922.2222222222
Q00558,F8a1,10min,6,16490860.555555552
Q00651,Itga4,10min,6,60408811.1111111
Q00941,Csf2ra,10min,6,76878255.55555555
Q00993,Axl,10min,6,97214355.55555554
Q00PI9,Hnrnpul2,10min,6,4609370.555555555
Q01237,Hmgcr,10min,6,806552.2222222221
Q01405,Sec23a,10min,6,3134526.666666666
Q01705,Notch1,10min,6,8565042.22222222
Q01853,Vcp,10min,6,73642045.59259254
Q01965,Ly9,10min,6,23420492.22222222
Q02105,C1qc,10min,6,47726922.22222222
Q02248,Ctnnb1,10min,6,6947212.222222221
Q03173,Enah,10min,6,346204.4444444444
Q03265,Atp5f1a,10min,6,2644112188.8888884
Q03267,Ikzf1,10min,6,1162904.4444444443
Q03963,Eif2ak2,10min,6,2720506.666666666
Q04207,Rela,10min,6,13813436.666666664
Q04447,Ckb,10min,6,322608.8888888889
Q04519,Smpd1,10min,6,13703664.444444444
Q04750,Top1,10min,6,5146167.777777777
Q04863,Relb,10min,6,8235934.444444443
Q05144,Rac2,10min,6,941140272.2222221
Q05910,Adam8,10min,6,23540420.0
Q05921,Rnasel,10min,6,20918717.777777776
Q05CL8,Larp7,10min,6,2133827.7777777775
Q05D44,Eif5b,10min,6,1336773.7777777775
Q06180,Ptpn2,10min,6,5533367.777777778
Q06185,Atp5me,10min,6,96191493.33333333
Q06335,Aplp2,10min,6,6763595.555555555
Q07113,Igf2r,10min,6,36183106.666666664
Q07417,Acads,10min,6,6469231.11111111
Q07797,Lgals3bp,10min,6,976571949.9999998
Q07813,Bax,10min,6,126369056.11111109
Q08857,Cd36,10min,6,389479129.99999994
Q08874,Mitf,10min,6,1308940.0
Q09014,Ncf1,10min,6,235574172.22222218
Q09200,B4galnt1,10min,6,125632111.1111111
Q0GNC1,Inf2,10min,6,4894165.555555555
Q0GUM3,Gm12250,10min,6,1440848.8888888885
Q0KL02,Trio,10min,6,6389258.888888888
Q0P5W1,Vps8,10min,6,7785401.11111111
Q0P678,Zc3h18,10min,6,490545.4444444444
Q0VGB7,Ppp4r2,10min,6,1599821.1111111108
Q11011,Npepps,10min,6,47120055.555555545
Q148V7,Relch,10min,6,6385174.444444444
Q149F3,Gspt2,10min,6,169894.0
Q149L6,Dnajb14,10min,6,6375121.11111111
Q14C51,Ptcd3,10min,6,21648335.555555552
Q14CH1,Mocos,10min,6,1347497.7777777775
Q18PI6,Cd84,10min,6,118369329.44444442
Q1HDU4,Arhgap9,10min,6,21717673.33333333
Q1HFZ0,Nsun2,10min,6,15752664.444444442
Q2EMV9,Parp14,10min,6,24138673.33333333
Q2HXL6,Edem3,10min,6,10738123.333333332
Q2KN98,Specc1l,10min,6,1149872.222222222
Q2TBA3,Malt1,10min,6,1199671.111111111
Q2TBE6,Pi4k2a,10min,6,64468037.37037036
Q2TPA8,Hsdl2,10min,6,3890521.555555555
Q2YDW2,Msto1,10min,6,3339472.222222222
Q31099,H2-DMb2,10min,6,20169702.22222222
Q31125,Slc39a7,10min,6,4448528.222222222
Q3B7Z2,Osbp,10min,6,11213938.888888888
Q3KNM2,Marchf5,10min,6,5496713.333333333
Q3TAP4,Ap5b1,10min,6,6832409.999999998
Q3TB92,Milr1,10min,6,16962742.22222222
Q3TBD2,Arhgap45,10min,6,63413444.44444444
Q3TBT3,Sting1,10min,6,101859978.88888888
Q3TBV4,Kcnk6,10min,6,19941951.666666664
Q3TBW2,Mrpl10,10min,6,981282.6666666665
Q3TC72,Fahd2a,10min,6,955096.6666666665
Q3TCH7,Cul4a,10min,6,29171179.999999996
Q3TCJ1,Abraxas2,10min,6,23511113.333333332
Q3TDD9,Ppp1r21,10min,6,46483111.111111104
Q3TDK6,Rogdi,10min,6,8907268.888888888
Q3TDN2,Faf2,10min,6,37598155.55555555
Q3TDQ1,Stt3b,10min,6,16413358.888888888
Q3TEA8,Hp1bp3,10min,6,4122400.888888889
Q3TFD2,Lpcat1,10min,6,47991011.111111104
Q3TGW2,Eepd1,10min,6,2633315.555555555
Q3THE2,Myl12b,10min,6,148817333.3333333
Q3THG9,Aarsd1,10min,6,672313.3333333333
Q3THS6,Mat2a,10min,6,381051.11111111107
Q3TIR1,Trappc13,10min,6,14367346.555555556
Q3TIR3,Ric8a,10min,6,14546218.888888886
Q3TIV5,Zc3h15,10min,6,440127.11111111107
Q3TIX9,Usp39,10min,6,7937345.555555555
Q3TJZ6,Fam98a,10min,6,386368.7888888888
Q3TKT4,Smarca4,10min,6,79184177.77777776
Q3TL44,Nlrx1,10min,6,41376547.22222222
Q3TLI0,Trappc10,10min,6,20265172.22222222
Q3TMP1,Gtf3c3,10min,6,3964911.444444444
Q3TNL8,Itprip,10min,6,12953724.444444444
Q3TPX4,Exoc5,10min,6,39254558.88888888
Q3TQB2,Foxred1,10min,6,4174794.444444444
Q3TRM8,Hk3,10min,6,82216577.77777776
Q3TUH1,Tamm41,10min,6,21324854.44444444
Q3TVI8,Pbxip1,10min,6,11471679.999999998
Q3TVP5,Otulinl,10min,6,36136877.777777776
Q3TW96,Uap1l1,10min,6,23748677.22222222
Q3TWF6,Wdr70,10min,6,1753866.6666666665
Q3TWL2,Pip4p1,10min,6,31437158.888888884
Q3TWW8,Srsf6,10min,6,1095394.4444444445
Q3TXS7,Psmd1,10min,6,266600744.44444442
Q3TYS2,Cybc1,10min,6,44301333.33333333
Q3TZM9,Alg11,10min,6,10423103.333333332
Q3TZX8,Nol9,10min,6,3561654.4444444436
Q3TZZ7,Esyt2,10min,6,94074711.1111111
Q3U0J8,Tbc1d2b,10min,6,8296084.444444443
Q3U0M1,Trappc9,10min,6,20596383.33333333
Q3U0V1,Khsrp,10min,6,33743300.0
Q3U0V2,Tradd,10min,6,19678280.0
Q3U186,Rars2,10min,6,25771441.11111111
Q3U1J4,Ddb1,10min,6,25528759.999999993
Q3U1V6,Uevld,10min,6,559151.0
Q3U1Y4,Dennd4b,10min,6,7219722.222222221
Q3U1Z5,Gpsm3,10min,6,3524852.222222222
Q3U2C5,Rnf149,10min,6,4277877.333333332
Q3U2S8,Hvcn1,10min,6,26166030.2962963
Q3U308,Ctu2,10min,6,1553740.0
Q3U319,Rnf40,10min,6,8450083.333333332
Q3U3T8,Wdr62,10min,6,1473611.111111111
Q3U3W5,Prmt9,10min,6,452083.8888888889
Q3U466,Cln6,10min,6,4174163.9999999995
Q3U487,Hectd3,10min,6,51191035.55555555
Q3U4G3,Xxylt1,10min,6,5764322.444444444
Q3U6Q4,Pik3r6,10min,6,17893954.44444444
Q3U7R1,Esyt1,10min,6,1068343333.3333331
Q3U829,Ap5z1,10min,6,11692414.444444444
Q3UA06,Trip13,10min,6,23355990.555555552
Q3UA37,Qrich1,10min,6,5708822.222222222
Q3UBX0,Tmem109,10min,6,11875519.444444442
Q3UCV8,Otulin,10min,6,23741258.888888888
Q3UDF0,Slc2a6,10min,6,184427705.55555552
Q3UDP0,Wdr41,10min,6,14259031.11111111
Q3UDR8,Yipf3,10min,6,39109133.33333333
Q3UDW8,Hgsnat,10min,6,4141262.222222222
Q3UFK8,Frmd8,10min,6,7382503.333333332
Q3UFY8,Trmt10c,10min,6,6725691.11111111
Q3UGC7,Eif3j1,10min,6,4707163.333333334
Q3UH60,Dip2b,10min,6,4263914.444444444
Q3UH93,Plxnd1,10min,6,20645134.44444444
Q3UHA3,Spg11,10min,6,23913011.111111104
Q3UHC2,Lrrk1,10min,6,6832745.555555555
Q3UHD2,Gfod1,10min,6,7443746.666666666
Q3UHH1,Zswim8,10min,6,2311799.555555555
Q3UHN9,Ndst1,10min,6,14009643.333333332
Q3UHQ6,Dop1b,10min,6,7577535.555555555
Q3UI43,Babam1,10min,6,12155613.333333332
Q3UIR3,Dtx3l,10min,6,27137065.555555552
Q3UIX4,Srsf11,10min,6,302877.77777777775
Q3UJB0,Sf3b2,10min,6,45082283.111111104
Q3UJB9,Edc4,10min,6,16211791.111111108
Q3UJD6,Usp19,10min,6,6646992.222222222
Q3UKC1,Tax1bp1,10min,6,1171777.7777777775
Q3UKJ7,Smu1,10min,6,7718586.666666666
Q3ULD5,Mccc2,10min,6,6652239.999999999
Q3ULF4,Spg7,10min,6,6617565.555555554
Q3ULJ0,Gpd1l,10min,6,12146701.666666664
Q3ULL6,Upf3b,10min,6,438097.77777777775
Q3UM29,Cog7,10min,6,36096394.44444444
Q3UMB5,Smcr8,10min,6,5958866.666666665
Q3UMB9,Washc4,10min,6,4512452.222222221
Q3UMC0,Afg2a,10min,6,7163539.999999998
Q3UMU9,Hdgfl2,10min,6,2853220.1111111105
Q3UMW8,Cln5,10min,6,16625793.055555552
Q3UN02,Lclat1,10min,6,32989852.777777772
Q3UN04,Usp30,10min,6,3773281.1111111105
Q3UND0,Skap2,10min,6,1965011.111111111
Q3UNZ8,Cryzl2,10min,6,15577061.11111111
Q3UPH1,Prrc1,10min,6,29512412.22222222
Q3UPH7,Arhgef40,10min,6,19503935.555555552
Q3UPL0,Sec31a,10min,6,21766722.22222222
Q3UQ44,Iqgap2,10min,6,24412931.111111104
Q3UR70,Tgfbrap1,10min,6,8712315.555555554
Q3URD3,Slmap,10min,6,4170877.777777777
Q3URQ0,Tex10,10min,6,12710526.666666664
Q3URS9,Ccdc51,10min,6,7245614.166666666
Q3USZ8,Dipk2a,10min,6,5711494.444444444
Q3UTZ3,Trappc14,10min,6,11019086.666666666
Q3UU43,Chpf2,10min,6,2152935.444444444
Q3UUQ7,Pgap1,10min,6,6793138.888888888
Q3UV70,Pdp1,10min,6,4655488.888888889
Q3UV74,Itgb2l,10min,6,2405769.222222222
Q3UVG3,Fam91a1,10min,6,20736366.666666664
Q3UVK0,Ermp1,10min,6,637946.6666666666
Q3UVL4,Vps51,10min,6,45250955.55555555
Q3UYC0,Ppm1h,10min,6,11724331.11111111
Q3UYV9,Ncbp1,10min,6,2386032.777777777
Q3UZ39,Lrrfip1,10min,6,49754993.33333333
Q3V0C5,Usp48,10min,6,380096.6666666666
Q3V1L4,Nt5c2,10min,6,3414219.444444444
Q3V384,Afg1l,10min,6,13183372.222222222
Q3V3Q7,Pacs2,10min,6,570603.3333333333
Q3V3R1,Mthfd1l,10min,6,48487744.44444444
Q3V3R4,Itga1,10min,6,20366801.111111112
Q3V460,Smim26,10min,6,3363604.7777777775
Q3V4B5,Commd6,10min,6,27132743.33333333
Q3ZK22,Vezt,10min,6,2263979.111111111
Q499X9,Mars2,10min,6,168858.44444444444
Q4FK66,Prpf38a,10min,6,8546902.22222222
Q4KMM3,Oxr1,10min,6,300318.2222222222
Q4LDD4,Arap1,10min,6,4377497.777777777
Q4PJX1,Odr4,10min,6,63096311.111111104
Q4PZA2,Ece1,10min,6,43699455.55555555
Q4QRL3,Ccdc88b,10min,6,68295788.88888888
Q4VA53,Pds5b,10min,6,30785233.33333333
Q4VBD2,Tapt1,10min,6,12147892.944444444
Q4VBE8,Wdr18,10min,6,48542633.33333333
Q4VC33,Maea,10min,6,24239900.0
Q504P2,Clec12a,10min,6,10838744.444444444
Q52KR3,Prune2,10min,6,1050235.111111111
Q566J8,Coq8b,10min,6,10298406.666666666
Q571I9,Aldh16a1,10min,6,72178788.88888888
Q58A65,Spag9,10min,6,23110212.222222216
Q59J78,Ndufaf2,10min,6,13032361.666666664
Q5BL07,Pex1,10min,6,9290530.0
Q5BLK4,Tut7,10min,6,14148892.22222222
Q5DTM8,Rnf20,10min,6,3082933.333333333
Q5DU37,Zfyve26,10min,6,15650068.888888886
Q5DW34,Ehmt1,10min,6,139796.66666666666
Q5EG47,Prkaa1,10min,6,14295443.555555552
Q5FWK3,Arhgap1,10min,6,11352354.444444444
Q5H8C4,Vps13a,10min,6,6078675.555555555
Q5HZI9,Slc25a51,10min,6,4955876.11111111
Q5I012,Slc38a10,10min,6,1139993.333333333
Q5IRJ6,Slc30a9,10min,6,11124260.0
Q5KU39,Vps41,10min,6,46728755.55555555
Q5MJS3,Fam20c,10min,6,30823269.999999996
Q5NCF2,Trappc1,10min,6,41776612.777777776
Q5ND28,Scarf1,10min,6,2473208.222222222
Q5ND34,Wdr81,10min,6,28927259.999999996
Q5PRF0,Heatr5a,10min,6,3392957.777777777
Q5SNZ0,Ccdc88a,10min,6,24159599.999999996
Q5SQX6,Cyfip2,10min,6,266684.6666666666
Q5SS80,Dhrs13,10min,6,9652698.888888888
Q5SSH7,Zzef1,10min,6,21404541.111111112
Q5SSL4,Abr,10min,6,65001488.88888888
Q5SUA5,Myo1g,10min,6,63706666.666666664
Q5SUC9,Sco1,10min,6,12511246.333333332
Q5SUF2,Luc7l3,10min,6,9326476.666666664
Q5SUQ9,Ctc1,10min,6,2713808.888888888
Q5SVP0,9930111J21Rik1,10min,6,14004212.22222222
Q5SVR0,Tbc1d9b,10min,6,23220482.22222222
Q5SW19,Cluh,10min,6,3566364.444444444
Q5SWD9,Tsr1,10min,6,516127.77777777764
Q5SWU9,Acaca,10min,6,37566528.88888889
Q5SXY1,Specc1,10min,6,14142333.33333333
Q5U430,Ubr3,10min,6,3922339.444444444
Q5U4D9,Thoc6,10min,6,20352634.444444444
Q5U5M8,Bloc1s3,10min,6,10440337.777777776
Q5XF89,Atp13a3,10min,6,6858528.888888888
Q5XG73,Acbd5,10min,6,6561443.333333332
Q5XJE5,Leo1,10min,6,610842.2222222221
Q5XJY5,Arcn1,10min,6,100124355.55555554
Q5Y5T1,Zdhhc20,10min,6,8356374.777777777
Q60520,Sin3a,10min,6,20413215.555555556
Q60575,Kif1b,10min,6,17477404.44444444
Q60597,Ogdh,10min,6,347336666.6666666
Q60604,Scin,10min,6,1114161.111111111
Q60631,Grb2,10min,6,60134131.111111104
Q60634,Flot2,10min,6,4350746.666666666
Q60664,Irag2,10min,6,13306298.888888888
Q60676,Ppp5c,10min,6,1319026.6666666665
Q60677,Itgae,10min,6,862097.9999999999
Q60680,Chuk,10min,6,9791691.11111111
Q60692,Psmb6,10min,6,21453061.11111111
Q60710,Samhd1,10min,6,54925531.111111104
Q60714,Slc27a1,10min,6,24547937.777777772
Q60715,P4ha1,10min,6,2375289.9999999995
Q60737,Csnk2a1,10min,6,34303566.666666664
Q60738,Slc30a1,10min,6,9273991.11111111
Q60754,Marco,10min,6,5061792.222222222
Q60759,Gcdh,10min,6,8462491.11111111
Q60766,Irgm1,10min,6,49813459.44444444
Q60767,Ly75,10min,6,22003041.11111111
Q60770,Stxbp3,10min,6,21062898.888888888
Q60780,Gas7,10min,6,614836.6666666666
Q60790,Rasa3,10min,6,16452095.555555554
Q60805,Mertk,10min,6,2377905.5555555555
Q60809,Cnot7,10min,6,12377843.33333333
Q60865,Caprin1,10min,6,10443817.166666666
Q60870,Reep5,10min,6,27143390.555555552
Q60875,Arhgef2,10min,6,39856688.88888888
Q60902,Eps15l1,10min,6,10395573.333333332
Q60930,Vdac2,10min,6,21540132.222222216
Q60932,Vdac1,10min,6,1926755.5555555553
Q60949,Tbc1d1,10min,6,1514192.222222222
Q60953,Pml,10min,6,15237516.666666664
Q60963,Pla2g7,10min,6,53021638.33333333
Q60973,Rbbp7,10min,6,56269293.33333333
Q60974,Ncor1,10min,6,541584.4444444444
Q60992,Vav2,10min,6,1635512.222222222
Q60996,Ppp2r5c,10min,6,6430599.999999999
Q61009,Scarb1,10min,6,25134510.0
Q61037,Tsc2,10min,6,19089588.888888888
Q61043,Nin,10min,6,1461415.6666666665
Q61069,Usf1,10min,6,7338919.999999999
Q61070,Ei24,10min,6,7866472.222222222
Q61072,Adam9,10min,6,8116626.666666666
Q61074,Ppm1g,10min,6,13549292.222222222
Q61081,Cdc37,10min,6,14726277.777777776
Q61084,Map3k3,10min,6,17656366.666666664
Q61093,Cybb,10min,6,110236671.66666666
Q61102,Abcb7,10min,6,60936642.22222221
Q61103,Dpf2,10min,6,38271678.666666664
Q61107,Gbp3,10min,6,1915942.222222222
Q61112,Sdf4,10min,6,202757.66666666663
Q61124,Cln3,10min,6,2517394.7777777775
Q61144,Psen2,10min,6,13484283.888888888
Q61151,Ppp2r5e,10min,6,7090867.777777776
Q61152,Ptpn18,10min,6,237250.66666666663
Q61165,Slc9a1,10min,6,1996399.8888888885
Q61171,Prdx2,10min,6,126617394.44444443
Q61187,Tsg101,10min,6,50853977.77777777
Q61191,Hcfc1,10min,6,6025449.444444444
Q61207,Psap,10min,6,593488463.3333333
Q61216,Mre11,10min,6,8198555.555555555
Q61239,Fnta,10min,6,388516.4444444444
Q61249,Igbp1,10min,6,12420636.666666664
Q61263,Soat1,10min,6,16610378.888888888
Q61285,Abcd2,10min,6,20364186.666666664
Q61316,Hspa4,10min,6,80463206.1111111
Q61333,Tnfaip2,10min,6,40908744.44444444
Q61334,Bcap29,10min,6,22010957.777777776
Q61335,Bcap31,10min,6,34740829.44444444
Q61337,Bad,10min,6,720409.7777777778
Q61411,Hras,10min,6,17925363.333333332
Q61462,Cyba,10min,6,94854433.33333331
Q61466,Smarcd1,10min,6,12603506.666666664
Q61470,Cd37,10min,6,8211243.999999999
Q61490,Alcam,10min,6,44921639.44444443
Q61510,Trim25,10min,6,4419261.11111111
Q61542,Stard3,10min,6,14580412.22222222
Q61543,Glg1,10min,6,129289077.77777776
Q61549,Adgre1,10min,6,68754055.55555555
Q61550,Rad21,10min,6,21412624.44444444
Q61559,Fcgrt,10min,6,32271910.0
Q61584,Fxr1,10min,6,5243211.11111111
Q61586,Gpam,10min,6,3320061.666666666
Q61595,Ktn1,10min,6,38410148.88888888
Q61635,Ifi47,10min,6,32763517.777777772
Q61655,Ddx19a,10min,6,5967994.444444443
Q61656,Ddx5,10min,6,6478507.777777777
Q61687,Atrx,10min,6,2112475.555555555
Q61699,Hsph1,10min,6,23957788.888888884
Q61703,Itih2,10min,6,59690.44444444444
Q61712,Dnajc1,10min,6,11017063.333333332
Q61733,Mrps31,10min,6,16267406.666666664
Q61739,Itga6,10min,6,16911574.44444444
Q61749,Eif2b4,10min,6,7665954.444444443
Q61753,Phgdh,10min,6,206652377.77777776
Q61768,Kif5b,10min,6,152152746.1111111
Q61771,Kif3b,10min,6,24694209.999999996
Q61810,Ltbp3,10min,6,48864.666666666664
Q61823,Pdcd4,10min,6,18712187.777777776
Q61830,Mrc1,10min,6,109257722.22222221
Q61878,Prg2,10min,6,4833958.555555555
Q61881,Mcm7,10min,6,25904655.555555552
Q61937,Npm1,10min,6,28237116.777777776
Q61990,Pcbp2,10min,6,192978077.77777776
Q62018,Ctr9,10min,6,6645492.222222221
Q62035,Ptafr,10min,6,8027775.555555554
Q62036,Cep131,10min,6,3960620.0
Q62086,Pon2,10min,6,121928257.77777775
Q62087,Pon3,10min,6,137893825.55555552
Q62120,Jak2,10min,6,7374836.666666666
Q62178,Sema4a,10min,6,28311534.44444444
Q62186,Ssr4,10min,6,55804373.88888887
Q62191,Trim21,10min,6,572590.6666666666
Q62192,Cd180,10min,6,36467740.0
Q62203,Sf3a2,10min,6,37688026.666666664
Q62210,Birc2,10min,6,119510.0
Q62241,Snrpc,10min,6,1567804.4444444443
Q62261,Sptbn1,10min,6,29636172.222222216
Q62276,Med22,10min,6,11591094.444444442
Q62280,Ss18,10min,6,2943128.888888889
Q62311,Taf6,10min,6,10369909.999999998
Q62313,Tgoln1,10min,6,2292269.8888888885
Q62318,Trim28,10min,6,69096444.44444443
Q62351,Tfrc,10min,6,36895466.111111104
Q62393,Tpd52,10min,6,101000766.66666666
Q62419,Sh3gl1,10min,6,14296330.0
Q62425,Ndufa4,10min,6,74346086.66666666
Q62433,Ndrg1,10min,6,17110681.11111111
Q62465,Vat1,10min,6,805715180.5555555
Q63810,Ppp3r1,10min,6,11468405.555555554
Q63829,Commd3,10min,6,75963805.55555555
Q63850,Nup62,10min,6,4224062.999999999
Q63932,Map2k2,10min,6,2059746.666666666
Q64012,Raly,10min,6,3939444.4444444436
Q640L3,Ccpg1,10min,6,2680721.111111111
Q64133,Maoa,10min,6,11754305.555555554
Q64213,Sf1,10min,6,1161466.6666666665
Q64310,Surf4,10min,6,135265663.8888889
Q64327,Mea1,10min,6,1096611.111111111
Q64337,Sqstm1,10min,6,54580022.22222221
Q64343,Abcg1,10min,6,26064365.555555552
Q64373,Bcl2l1,10min,6,45251411.111111104
Q64378,Fkbp5,10min,6,92691187.44444443
Q64430,Atp7a,10min,6,18766438.444444444
Q64444,Ca4,10min,6,3031579.9999999995
Q64455,Ptprj,10min,6,42471177.777777776
Q64467,Gapdhs,10min,6,1526161695.5555542
Q64511,Top2b,10min,6,4552278.888888888
Q64514,Tpp2,10min,6,5466835.555555554
Q64516,Gk,10min,6,9791977.777777776
Q64518,Atp2a3,10min,6,31192833.333333332
Q64521,Gpd2,10min,6,192941374.99999997
Q64523,H2ac20,10min,6,25565841.11111111
Q64674,Srm,10min,6,1967324.4444444443
Q64685,St6gal1,10min,6,2325716.666666666
Q64704,Stx3,10min,6,75442144.44444443
Q64735,Cr1l,10min,6,1174739.7777777778
Q64737,Gart,10min,6,31662466.666666664
Q64FW2,Retsat,10min,6,16074165.555555554
Q65Z40,Wapl,10min,6,3789048.8888888885
Q66GT5,Ptpmt1,10min,6,39067502.22222222
Q68FD5,Cltc,10min,6,448426488.88888884
Q68FE2,Atg9a,10min,6,2476875.555555555
Q68FF6,Git1,10min,6,12339428.888888888
Q68FL4,Ahcyl2,10min,6,492660.6666666666
Q68FL6,Mars1,10min,6,90800511.1111111
Q69Z37,Samd9l,10min,6,1905952.8888888885
Q69ZF3,Gba2,10min,6,8220211.11111111
Q69ZJ7,Ric1,10min,6,12634624.444444444
Q69ZK0,Prex1,10min,6,43891411.111111104
Q69ZN6,Gnptab,10min,6,9862057.777777776
Q69ZN7,Myof,10min,6,500424111.111111
Q69ZQ2,Isy1,10min,6,5647502.222222222
Q69ZR2,Hectd1,10min,6,7042428.888888888
Q6A009,Ltn1,10min,6,14798449.999999998
Q6A026,Pds5a,10min,6,45082363.88888888
Q6A028,Swap70,10min,6,3402005.555555555
Q6A037,N4bp1,10min,6,7141662.22222222
Q6A068,Cdc5l,10min,6,2116966.6666666665
Q6A0A9,FAM120A,10min,6,19200941.11111111
Q6A0D4,Rftn1,10min,6,10444815.555555554
Q6A4J8,Usp7,10min,6,3969696.6666666665
Q6AW69,Cgnl1,10min,6,8681492.222222222
Q6DFV5,Helz,10min,6,1584149.8888888885
Q6DFW0,C9orf72,10min,6,14315103.333333332
Q6DFW4,Nop58,10min,6,16219913.333333332
Q6DFW5,Atp11b,10min,6,25589965.555555552
